"county","state","voteshare","year","dem1912_3party","note","incparty","incumbency","attacks","electionyearattacks","coastal"
"FRANKLIN","TX",0.70659464597702,1952,NA,".",1,0,0,0,0
"FRANKLIN","TX",0.660600006580353,1956,NA,".",-1,-1,0,0,0
"FRANKLIN","TX",0.6492999792099,1960,NA,".",-1,0,0,0,0
"FRANKLIN","TX",0.781899988651276,1964,NA,".",1,1,0,0,0
"FRANKLIN","TX",0.675400018692017,1968,NA,".",1,0,0,0,0
"FRANKLIN","TX",0.340200006961823,1972,NA,".",-1,-1,0,0,0
"FRANKLIN","TX",0.683399975299835,1976,NA,".",-1,-1,0,0,0
"FRANKLIN","TX",0.57370001077652,1980,NA,".",1,1,0,0,0
"FRANKLIN","TX",0.375499993562698,1984,NA,".",-1,-1,0,0,0
"FRANKLIN","TX",0.502399981021881,1988,NA,".",-1,0,0,0,0
"FRANKLIN","TX",0.558399975299835,1992,NA,".",-1,-1,0,0,0
"FRANKLIN","TX",0.485100001096725,1996,NA,".",1,1,0,0,0
"FRANKLIN","TX",0.296099990606308,2000,NA,".",1,0,0,0,0
"FRANKLIN","TX",0.240899994969368,2004,NA,".",-1,-1,0,0,0
"FRANKLIN","TX",0.233999997377396,2008,NA,".",-1,0,0,0,0
"FRANKLIN","TX",0.178922817111015,2012,NA,".",1,1,0,0,0
"FREESTONE","TX",0.577000021934509,1872,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.882175207138062,1876,NA,".",-1,0,0,0,0
"FREESTONE","TX",0.755994379520416,1880,NA,".",-1,0,0,0,0
"FREESTONE","TX",0.611000001430511,1884,NA,".",-1,0,0,0,0
"FREESTONE","TX",0.619000017642975,1888,NA,".",1,1,0,0,0
"FREESTONE","TX",0.628387093544006,1892,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.528639614582062,1896,NA,".",1,0,0,0,0
"FREESTONE","TX",0.554712891578674,1900,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.730769217014313,1904,NA,".",-1,0,0,0,0
"FREESTONE","TX",0.796558678150177,1908,NA,".",-1,0,0,0,0
"FREESTONE","TX",0.733258903026581,1912,0.721185505390167,".",-1,-1,0,0,0
"FREESTONE","TX",0.711899757385254,1916,NA,".",1,1,0,0,0
"FREESTONE","TX",0.795216739177704,1920,NA,".",1,0,0,0,0
"FREESTONE","TX",0.803076922893524,1924,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.528056144714355,1928,NA,".",-1,0,0,0,0
"FREESTONE","TX",0.935871720314026,1932,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.934804439544678,1936,NA,".",1,1,0,0,0
"FREESTONE","TX",0.879759550094604,1940,NA,".",1,1,0,0,0
"FREESTONE","TX",0.897206723690033,1944,NA,".",1,1,0,0,0
"FREESTONE","TX",0.831553995609283,1948,NA,".",1,1,0,0,0
"FREESTONE","TX",0.62961483001709,1952,NA,".",1,0,0,0,0
"FREESTONE","TX",0.52700001001358,1956,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.550700008869171,1960,NA,".",-1,0,0,0,0
"FREESTONE","TX",0.723900020122528,1964,NA,".",1,1,0,0,0
"FREESTONE","TX",0.683200001716614,1968,NA,".",1,0,0,0,0
"FREESTONE","TX",0.342900007963181,1972,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.615400016307831,1976,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.526000022888184,1980,NA,".",1,1,0,0,0
"FREESTONE","TX",0.407200008630753,1984,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.479999989271164,1988,NA,".",-1,0,0,0,0
"FREESTONE","TX",0.513499975204468,1992,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.476599991321564,1996,NA,".",1,1,0,0,0
"FREESTONE","TX",0.352899998426437,2000,NA,".",1,0,0,0,0
"FREESTONE","TX",0.290399998426437,2004,NA,".",-1,-1,0,0,0
"FREESTONE","TX",0.28099998831749,2008,NA,".",-1,0,0,0,0
"FREESTONE","TX",0.246818825602531,2012,NA,".",1,1,0,0,0
"FRIO","TX",0.940724492073059,1872,NA,".",-1,-1,0,0,0
"FRIO","TX",0.85699999332428,1876,NA,".",-1,0,0,0,0
"FRIO","TX",0.96603262424469,1880,NA,".",-1,0,0,0,0
"FRIO","TX",0.806841015815735,1884,NA,".",-1,0,0,0,0
"FRIO","TX",0.816080391407013,1888,NA,".",1,1,0,0,0
"FRIO","TX",0.867403328418732,1892,NA,".",-1,-1,0,0,0
"FRIO","TX",0.759139776229858,1896,NA,".",1,0,0,0,0
"FRIO","TX",0.683054387569427,1900,NA,".",-1,-1,0,0,0
"FRIO","TX",0.741798937320709,1904,NA,".",-1,0,0,0,0
"FRIO","TX",0.779713094234467,1908,NA,".",-1,0,0,0,0
"FRIO","TX",0.943246304988861,1912,0.847959160804749,".",-1,-1,0,0,0
"FRIO","TX",0.88145899772644,1916,NA,".",1,1,0,0,0
"FRIO","TX",0.806714117527008,1920,NA,".",1,0,0,0,0
"FRIO","TX",0.801829278469086,1924,NA,".",-1,-1,0,0,0
"FRIO","TX",0.276276260614395,1928,NA,".",-1,0,0,0,0
"FRIO","TX",0.875,1932,NA,".",-1,-1,0,0,0
"FRIO","TX",0.841046273708344,1936,NA,".",1,1,0,0,0
"FRIO","TX",0.811244964599609,1940,NA,".",1,1,0,0,0
"FRIO","TX",0.764317214488983,1944,NA,".",1,1,0,0,0
"FRIO","TX",0.722761571407318,1948,NA,".",1,1,0,0,0
"FRIO","TX",0.492974698543549,1952,NA,".",1,0,0,0,0
"FRIO","TX",0.517799973487854,1956,NA,".",-1,-1,0,0,0
"FRIO","TX",0.599699974060059,1960,NA,".",-1,0,0,0,0
"FRIO","TX",0.71289998292923,1964,NA,".",1,1,0,0,0
"FRIO","TX",0.625899970531464,1968,NA,".",1,0,0,0,0
"FRIO","TX",0.454800009727478,1972,NA,".",-1,-1,0,0,0
"FRIO","TX",0.669900000095367,1976,NA,".",-1,-1,0,0,0
"FRIO","TX",0.619099974632263,1980,NA,".",1,1,0,0,0
"FRIO","TX",0.570100009441376,1984,NA,".",-1,-1,0,0,0
"FRIO","TX",0.667100012302399,1988,NA,".",-1,0,0,0,0
"FRIO","TX",0.65090000629425,1992,NA,".",-1,-1,0,0,0
"FRIO","TX",0.679199993610382,1996,NA,".",1,1,0,0,0
"FRIO","TX",0.566399991512299,2000,NA,".",1,0,0,0,0
"FRIO","TX",0.492399990558624,2004,NA,".",-1,-1,0,0,0
"FRIO","TX",0.593999981880188,2008,NA,".",-1,0,0,0,0
"FRIO","TX",0.603811621665955,2012,NA,".",1,1,0,0,0
"GAINES","TX",0.930280983448029,1908,NA,".",-1,0,0,0,0
"GAINES","TX",1,1912,0.957291662693024,".",-1,-1,0,0,0
"GAINES","TX",1,1916,NA,".",1,1,0,0,0
"GAINES","TX",0.936999976634979,1920,NA,".",1,0,0,0,0
"GAINES","TX",0.902325570583344,1924,NA,".",-1,-1,0,0,0
"GAINES","TX",0.310000002384186,1928,NA,".",-1,0,0,0,0
"GAINES","TX",0.92081218957901,1932,NA,".",-1,-1,0,0,0
"GAINES","TX",0.941708564758301,1936,NA,".",1,1,0,0,0
"GAINES","TX",0.884769558906555,1940,NA,".",1,1,0,0,0
"GAINES","TX",0.871038258075714,1944,NA,".",1,1,0,0,0
"GAINES","TX",0.876609444618225,1948,NA,".",1,1,0,0,0
"GAINES","TX",0.532870888710022,1952,NA,".",1,0,0,0,0
"GAINES","TX",0.551100015640259,1956,NA,".",-1,-1,0,0,0
"GAINES","TX",0.496399998664856,1960,NA,".",-1,0,0,0,0
"GAINES","TX",0.639500021934509,1964,NA,".",1,1,0,0,0
"GAINES","TX",0.436899989843369,1968,NA,".",1,0,0,0,0
"GAINES","TX",0.258100003004074,1972,NA,".",-1,-1,0,0,0
"GAINES","TX",0.533599972724915,1976,NA,".",-1,-1,0,0,0
"GAINES","TX",0.330900013446808,1980,NA,".",1,1,0,0,0
"GAINES","TX",0.226999998092651,1984,NA,".",-1,-1,0,0,0
"GAINES","TX",0.366400003433228,1988,NA,".",-1,0,0,0,0
"GAINES","TX",0.338699996471405,1992,NA,".",-1,-1,0,0,0
"GAINES","TX",0.358399987220764,1996,NA,".",1,1,0,0,0
"GAINES","TX",0.211799994111061,2000,NA,".",1,0,0,0,0
"GAINES","TX",0.146599993109703,2004,NA,".",-1,-1,0,0,0
"GAINES","TX",0.161100000143051,2008,NA,".",-1,0,0,0,0
"GAINES","TX",0.133131012320518,2012,NA,".",1,1,0,0,0
"GALVESTON","TX",0.657999992370605,1872,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.732999980449677,1876,NA,".",-1,0,0,0,1
"GALVESTON","TX",0.671686768531799,1884,NA,".",-1,0,0,0,1
"GALVESTON","TX",0.637931048870087,1888,NA,".",1,1,0,0,1
"GALVESTON","TX",0.718029379844666,1892,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.488493710756302,1896,NA,".",1,0,0,0,1
"GALVESTON","TX",0.604627788066864,1900,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.757948696613312,1904,NA,".",-1,0,0,0,1
"GALVESTON","TX",0.720739185810089,1908,NA,".",-1,0,0,0,1
"GALVESTON","TX",0.88162761926651,1912,0.755813956260681,".",-1,-1,1,0,1
"GALVESTON","TX",0.737435877323151,1916,NA,".",1,1,0,0,1
"GALVESTON","TX",0.644287407398224,1920,NA,".",1,0,0,0,1
"GALVESTON","TX",0.725982546806335,1924,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.575150310993195,1928,NA,".",-1,0,0,0,1
"GALVESTON","TX",0.838872134685516,1932,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.848942577838898,1936,NA,".",1,1,0,0,1
"GALVESTON","TX",0.820641279220581,1940,NA,".",1,1,1,0,1
"GALVESTON","TX",0.884353756904602,1944,NA,".",1,1,0,0,1
"GALVESTON","TX",0.720476686954498,1948,NA,".",1,1,0,0,1
"GALVESTON","TX",0.548056662082672,1952,NA,".",1,0,0,0,1
"GALVESTON","TX",0.470400005578995,1956,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.5939000248909,1960,NA,".",-1,0,0,0,1
"GALVESTON","TX",0.712700009346008,1964,NA,".",1,1,0,0,1
"GALVESTON","TX",0.616100013256073,1968,NA,".",1,0,0,0,1
"GALVESTON","TX",0.42179998755455,1972,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.600000023841858,1976,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.510399997234344,1980,NA,".",1,1,0,0,1
"GALVESTON","TX",0.472699999809265,1984,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.525300025939941,1988,NA,".",-1,0,0,0,1
"GALVESTON","TX",0.552299976348877,1992,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.521799981594086,1996,NA,".",1,1,0,0,1
"GALVESTON","TX",0.442600011825562,2000,NA,".",1,0,0,0,1
"GALVESTON","TX",0.417400002479553,2004,NA,".",-1,-1,0,0,1
"GALVESTON","TX",0.401699990034103,2008,NA,".",-1,0,0,0,1
"GALVESTON","TX",0.363885223865509,2012,NA,".",1,1,0,0,1
"GARZA","TX",1,1908,NA,".",-1,0,0,0,0
"GARZA","TX",0.953567385673523,1912,0.877997934818268,".",-1,-1,0,0,0
"GARZA","TX",0.959417283535004,1916,NA,".",1,1,0,0,0
"GARZA","TX",0.933558583259583,1920,NA,".",1,0,0,0,0
"GARZA","TX",0.638603687286377,1924,NA,".",-1,-1,0,0,0
"GARZA","TX",0.263999998569489,1928,NA,".",-1,0,0,0,0
"GARZA","TX",0.903420507907867,1932,NA,".",-1,-1,0,0,0
"GARZA","TX",0.859578728675842,1936,NA,".",1,1,0,0,0
"GARZA","TX",0.844221115112305,1940,NA,".",1,1,0,0,0
"GARZA","TX",0.854117631912231,1944,NA,".",1,1,0,0,0
"GARZA","TX",0.829946517944336,1948,NA,".",1,1,0,0,0
"GARZA","TX",0.517824947834015,1952,NA,".",1,0,0,0,0
"GARZA","TX",0.555899977684021,1956,NA,".",-1,-1,0,0,0
"GARZA","TX",0.529399991035461,1960,NA,".",-1,0,0,0,0
"GARZA","TX",0.68860000371933,1964,NA,".",1,1,0,0,0
"GARZA","TX",0.518400013446808,1968,NA,".",1,0,0,0,0
"GARZA","TX",0.278899997472763,1972,NA,".",-1,-1,0,0,0
"GARZA","TX",0.559000015258789,1976,NA,".",-1,-1,0,0,0
"GARZA","TX",0.363000005483627,1980,NA,".",1,1,0,0,0
"GARZA","TX",0.299400001764297,1984,NA,".",-1,-1,0,0,0
"GARZA","TX",0.455300003290176,1988,NA,".",-1,0,0,0,0
"GARZA","TX",0.362300008535385,1992,NA,".",-1,-1,0,0,0
"GARZA","TX",0.42629998922348,1996,NA,".",1,1,0,0,0
"GARZA","TX",0.258500009775162,2000,NA,".",1,0,0,0,0
"GARZA","TX",0.180500000715256,2004,NA,".",-1,-1,0,0,0
"GARZA","TX",0.216600000858307,2008,NA,".",-1,0,0,0,0
"GARZA","TX",0.180898427963257,2012,NA,".",1,1,0,0,0
"GILLESPIE","TX",0.539000034332275,1872,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.502000033855438,1876,NA,".",-1,0,0,0,0
"GILLESPIE","TX",0.434302896261215,1880,NA,".",-1,0,0,0,0
"GILLESPIE","TX",0.495000004768372,1884,NA,".",-1,0,0,0,0
"GILLESPIE","TX",0.643999993801117,1888,NA,".",1,1,0,0,0
"GILLESPIE","TX",0.637620985507965,1892,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.246739134192467,1896,NA,".",1,0,0,0,0
"GILLESPIE","TX",0.273999989032745,1900,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.237613752484322,1904,NA,".",-1,0,0,0,0
"GILLESPIE","TX",0.174044266343117,1908,NA,".",-1,0,0,0,0
"GILLESPIE","TX",0.583586633205414,1912,0.19296483695507,".",-1,-1,0,0,0
"GILLESPIE","TX",0.216733872890472,1916,NA,".",1,1,0,0,0
"GILLESPIE","TX",0.0971599370241165,1920,NA,".",1,0,0,0,0
"GILLESPIE","TX",0.314009666442871,1924,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.447895795106888,1928,NA,".",-1,0,0,0,0
"GILLESPIE","TX",0.800000011920929,1932,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.416752845048904,1936,NA,".",1,1,0,0,0
"GILLESPIE","TX",0.1312625259161,1940,NA,".",1,1,0,0,0
"GILLESPIE","TX",0.101196959614754,1944,NA,".",1,1,0,0,0
"GILLESPIE","TX",0.178096204996109,1948,NA,".",1,1,0,0,0
"GILLESPIE","TX",0.0751578286290169,1952,NA,".",1,0,0,0,0
"GILLESPIE","TX",0.0724999979138374,1956,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.232899993658066,1960,NA,".",-1,0,0,0,0
"GILLESPIE","TX",0.571900010108948,1964,NA,".",1,1,0,0,0
"GILLESPIE","TX",0.197500005364418,1968,NA,".",1,0,0,0,0
"GILLESPIE","TX",0.130999997258186,1972,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.26240000128746,1976,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.198100000619888,1980,NA,".",1,1,0,0,0
"GILLESPIE","TX",0.171399995684624,1984,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.218999996781349,1988,NA,".",-1,0,0,0,0
"GILLESPIE","TX",0.253500014543533,1992,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.219999998807907,1996,NA,".",1,1,0,0,0
"GILLESPIE","TX",0.157299995422363,2000,NA,".",1,0,0,0,0
"GILLESPIE","TX",0.184499993920326,2004,NA,".",-1,-1,0,0,0
"GILLESPIE","TX",0.212200000882149,2008,NA,".",-1,0,0,0,0
"GILLESPIE","TX",0.166209772229195,2012,NA,".",1,1,0,0,0
"GLASSCOCK","TX",0.442328035831451,1896,NA,".",1,0,0,0,0
"GLASSCOCK","TX",0.762000024318695,1900,NA,".",-1,-1,0,0,0
"GLASSCOCK","TX",0.926348567008972,1908,NA,".",-1,0,0,0,0
"GLASSCOCK","TX",1,1912,1,".",-1,-1,0,0,0
"GLASSCOCK","TX",0.923156797885895,1916,NA,".",1,1,0,0,0
"GLASSCOCK","TX",0.784274220466614,1920,NA,".",1,0,0,0,0
"GLASSCOCK","TX",0.907484412193298,1924,NA,".",-1,-1,0,0,0
"GLASSCOCK","TX",0.215000003576279,1928,NA,".",-1,0,0,0,0
"GLASSCOCK","TX",0.834999978542328,1932,NA,".",-1,-1,0,0,0
"GLASSCOCK","TX",0.897177398204803,1936,NA,".",1,1,0,0,0
"GLASSCOCK","TX",0.867203235626221,1940,NA,".",1,1,0,0,0
"GLASSCOCK","TX",0.845208823680878,1944,NA,".",1,1,0,0,0
"GLASSCOCK","TX",0.731601715087891,1948,NA,".",1,1,0,0,0
"GLASSCOCK","TX",0.456045597791672,1952,NA,".",1,0,0,0,0
"GLASSCOCK","TX",0.437200009822845,1956,NA,".",-1,-1,0,0,0
"GLASSCOCK","TX",0.576600015163422,1960,NA,".",-1,0,0,0,0
"GLASSCOCK","TX",0.494500011205673,1964,NA,".",1,1,0,0,0
"GLASSCOCK","TX",0.385500013828278,1968,NA,".",1,0,0,0,0
"GLASSCOCK","TX",0.206599995493889,1972,NA,".",-1,-1,0,0,0
"GLASSCOCK","TX",0.465700000524521,1976,NA,".",-1,-1,0,0,0
"GLASSCOCK","TX",0.217999994754791,1980,NA,".",1,1,0,0,0
"GLASSCOCK","TX",0.241099998354912,1984,NA,".",-1,-1,0,0,0
"GLASSCOCK","TX",0.271299988031387,1988,NA,".",-1,0,0,0,0
"GLASSCOCK","TX",0.208800002932549,1992,NA,".",-1,-1,0,0,0
"GLASSCOCK","TX",0.154899999499321,1996,NA,".",1,1,0,0,0
"GLASSCOCK","TX",0.0688000023365021,2000,NA,".",1,0,0,0,0
"GLASSCOCK","TX",0.0826999992132187,2004,NA,".",-1,-1,0,0,0
"GLASSCOCK","TX",0.0939000025391579,2008,NA,".",-1,0,0,0,0
"GLASSCOCK","TX",0.0771727040410042,2012,NA,".",1,1,0,0,0
"GOLIAD","TX",0.562999963760376,1872,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.731000006198883,1876,NA,".",-1,0,0,0,0
"GOLIAD","TX",0.931658267974854,1880,NA,".",-1,0,0,0,0
"GOLIAD","TX",0.614000022411346,1884,NA,".",-1,0,0,0,0
"GOLIAD","TX",0.520854532718658,1888,NA,".",1,1,0,0,0
"GOLIAD","TX",0.613207519054413,1892,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.470588237047195,1896,NA,".",1,0,0,0,0
"GOLIAD","TX",0.515432119369507,1900,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.578010499477386,1904,NA,".",-1,0,0,0,0
"GOLIAD","TX",0.381760329008102,1908,NA,".",-1,0,0,0,0
"GOLIAD","TX",0.540697693824768,1912,0.499462932348251,".",-1,-1,0,0,0
"GOLIAD","TX",0.524815201759338,1916,NA,".",1,1,0,0,0
"GOLIAD","TX",0.466747283935547,1920,NA,".",1,0,0,0,0
"GOLIAD","TX",0.625284731388092,1924,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.457915842533112,1928,NA,".",-1,0,0,0,0
"GOLIAD","TX",0.900702118873596,1932,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.785356104373932,1936,NA,".",1,1,0,0,0
"GOLIAD","TX",0.599397599697113,1940,NA,".",1,1,0,0,0
"GOLIAD","TX",0.513484358787537,1944,NA,".",1,1,0,0,0
"GOLIAD","TX",0.297938346862793,1952,NA,".",1,0,0,0,0
"GOLIAD","TX",0.272599995136261,1956,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.489699989557266,1960,NA,".",-1,0,0,0,0
"GOLIAD","TX",0.643299996852875,1964,NA,".",1,1,0,0,0
"GOLIAD","TX",0.493900001049042,1968,NA,".",1,0,0,0,0
"GOLIAD","TX",0.313100010156631,1972,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.508400022983551,1976,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.480199992656708,1980,NA,".",1,1,0,0,0
"GOLIAD","TX",0.351900011301041,1984,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.48759999871254,1988,NA,".",-1,0,0,0,0
"GOLIAD","TX",0.463800013065338,1992,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.459500014781952,1996,NA,".",1,1,0,0,0
"GOLIAD","TX",0.369100004434586,2000,NA,".",1,0,0,0,0
"GOLIAD","TX",0.349700003862381,2004,NA,".",-1,-1,0,0,0
"GOLIAD","TX",0.366400003433228,2008,NA,".",-1,0,0,0,0
"GOLIAD","TX",0.329424858093262,2012,NA,".",1,1,0,0,0
"GONZALES","TX",0.648999989032745,1872,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.743000030517578,1876,NA,".",-1,0,0,0,0
"GONZALES","TX",0.761589407920837,1880,NA,".",-1,0,0,0,0
"GONZALES","TX",0.682507574558258,1884,NA,".",-1,0,0,0,0
"GONZALES","TX",0.745283007621765,1888,NA,".",1,1,0,0,0
"GONZALES","TX",0.886227548122406,1892,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.781010746955872,1896,NA,".",1,0,0,0,0
"GONZALES","TX",0.660138249397278,1900,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.713688611984253,1904,NA,".",-1,0,0,0,0
"GONZALES","TX",0.703109323978424,1908,NA,".",-1,0,0,0,0
"GONZALES","TX",0.806451618671417,1912,0.76075553894043,".",-1,-1,0,0,0
"GONZALES","TX",0.720286905765533,1916,NA,".",1,1,0,0,0
"GONZALES","TX",0.63470870256424,1920,NA,".",1,0,0,0,0
"GONZALES","TX",0.84350723028183,1924,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.542999982833862,1928,NA,".",-1,0,0,0,0
"GONZALES","TX",0.909819662570953,1932,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.883650958538055,1936,NA,".",1,1,0,0,0
"GONZALES","TX",0.806806802749634,1940,NA,".",1,1,0,0,0
"GONZALES","TX",0.769146621227264,1944,NA,".",1,1,0,0,0
"GONZALES","TX",0.796926438808441,1948,NA,".",1,1,0,0,0
"GONZALES","TX",0.532626092433929,1952,NA,".",1,0,0,0,0
"GONZALES","TX",0.561200022697449,1956,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.63730001449585,1960,NA,".",-1,0,0,0,0
"GONZALES","TX",0.737800002098083,1964,NA,".",1,1,0,0,0
"GONZALES","TX",0.566600024700165,1968,NA,".",1,0,0,0,0
"GONZALES","TX",0.300700008869171,1972,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.642799973487854,1976,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.497000008821487,1980,NA,".",1,1,0,0,0
"GONZALES","TX",0.356599986553192,1984,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.492700010538101,1988,NA,".",-1,0,0,0,0
"GONZALES","TX",0.444999992847443,1992,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.439900010824203,1996,NA,".",1,1,0,0,0
"GONZALES","TX",0.314500004053116,2000,NA,".",1,0,0,0,0
"GONZALES","TX",0.284799993038177,2004,NA,".",-1,-1,0,0,0
"GONZALES","TX",0.347099989652634,2008,NA,".",-1,0,0,0,0
"GONZALES","TX",0.296513378620148,2012,NA,".",1,1,0,0,0
"GRAY","TX",0.918526768684387,1904,NA,".",-1,0,0,0,0
"GRAY","TX",0.80439817905426,1908,NA,".",-1,0,0,0,0
"GRAY","TX",0.954142034053802,1912,0.764218032360077,".",-1,-1,0,0,0
"GRAY","TX",0.875133395195007,1916,NA,".",1,1,0,0,0
"GRAY","TX",0.678459942340851,1920,NA,".",1,0,0,0,0
"GRAY","TX",0.510999977588654,1924,NA,".",-1,-1,0,0,0
"GRAY","TX",0.34468936920166,1928,NA,".",-1,0,0,0,0
"GRAY","TX",0.872233390808105,1932,NA,".",-1,-1,0,0,0
"GRAY","TX",0.903420507907867,1936,NA,".",1,1,0,0,0
"GRAY","TX",0.77977979183197,1940,NA,".",1,1,0,0,0
"GRAY","TX",0.637966811656952,1944,NA,".",1,1,0,0,0
"GRAY","TX",0.698600649833679,1948,NA,".",1,1,0,0,0
"GRAY","TX",0.381129026412964,1952,NA,".",1,0,0,0,0
"GRAY","TX",0.375400006771088,1956,NA,".",-1,-1,0,0,0
"GRAY","TX",0.31139999628067,1960,NA,".",-1,0,0,0,0
"GRAY","TX",0.420300006866455,1964,NA,".",1,1,0,0,0
"GRAY","TX",0.283699989318848,1968,NA,".",1,0,0,0,0
"GRAY","TX",0.14640000462532,1972,NA,".",-1,-1,0,0,0
"GRAY","TX",0.391799986362457,1976,NA,".",-1,-1,0,0,0
"GRAY","TX",0.279399991035461,1980,NA,".",1,1,0,0,0
"GRAY","TX",0.182799994945526,1984,NA,".",-1,-1,0,0,0
"GRAY","TX",0.253100007772446,1988,NA,".",-1,0,0,0,0
"GRAY","TX",0.28439998626709,1992,NA,".",-1,-1,0,0,0
"GRAY","TX",0.257299989461899,1996,NA,".",1,1,0,0,0
"GRAY","TX",0.169699996709824,2000,NA,".",1,0,0,0,0
"GRAY","TX",0.150800004601479,2004,NA,".",-1,-1,0,0,0
"GRAY","TX",0.142800003290176,2008,NA,".",-1,0,0,0,0
"GRAY","TX",0.120879121124744,2012,NA,".",1,1,0,0,0
"GRAYSON","TX",0.689999997615814,1872,NA,".",-1,-1,0,0,0
"GRAYSON","TX",0.801999986171722,1876,NA,".",-1,0,0,0,0
"GRAYSON","TX",0.771584689617157,1880,NA,".",-1,0,0,0,0
"GRAYSON","TX",0.724358975887299,1884,NA,".",-1,0,0,0,0
"GRAYSON","TX",0.717460334300995,1888,NA,".",1,1,0,0,0
"GRAYSON","TX",0.758938908576965,1892,NA,".",-1,-1,0,0,0
"GRAYSON","TX",0.697544634342194,1896,NA,".",1,0,0,0,0
"GRAYSON","TX",0.722842633724213,1900,NA,".",-1,-1,0,0,0
"GRAYSON","TX",0.758253455162048,1904,NA,".",-1,0,0,0,0
"GRAYSON","TX",0.764828324317932,1908,NA,".",-1,0,0,0,0
"GRAYSON","TX",0.906024098396301,1912,0.821857929229736,".",-1,-1,0,0,0
"GRAYSON","TX",0.832983195781708,1916,NA,".",1,1,0,0,0
"GRAYSON","TX",0.711974084377289,1920,NA,".",1,0,0,0,0
"GRAYSON","TX",0.789647579193115,1924,NA,".",-1,-1,0,0,0
"GRAYSON","TX",0.42284569144249,1928,NA,".",-1,0,0,0,0
"GRAYSON","TX",0.879518091678619,1932,NA,".",-1,-1,0,0,0
"GRAYSON","TX",0.917835652828217,1936,NA,".",1,1,0,0,0
"GRAYSON","TX",0.902902901172638,1940,NA,".",1,1,0,0,0
"GRAYSON","TX",0.894054055213928,1944,NA,".",1,1,0,0,0
"GRAYSON","TX",0.834586441516876,1948,NA,".",1,1,0,0,0
"GRAYSON","TX",0.574304044246674,1952,NA,".",1,0,0,0,0
"GRAYSON","TX",0.545300006866455,1956,NA,".",-1,-1,0,0,0
"GRAYSON","TX",0.574299991130829,1960,NA,".",-1,0,0,0,0
"GRAYSON","TX",0.720899999141693,1964,NA,".",1,1,0,0,0
"GRAYSON","TX",0.564499974250793,1968,NA,".",1,0,0,0,0
"GRAYSON","TX",0.293099999427795,1972,NA,".",-1,-1,0,0,0
"GRAYSON","TX",0.5867999792099,1976,NA,".",-1,-1,0,0,0
"GRAYSON","TX",0.450899988412857,1980,NA,".",1,1,0,0,0
"GRAYSON","TX",0.34349998831749,1984,NA,".",-1,-1,0,0,0
"GRAYSON","TX",0.432500004768372,1988,NA,".",-1,0,0,0,0
